Gene,Sample,Mean,SD,CV,Range
ykuJ,Y2,5038.616666666667,921.0138872319993,0.1827910214573443,3098
ykuJ,Y3,5241.604166666667,827.4179209336403,0.15785585760090434,2977
ykuK,M1,1570.8285163776493,151.96609646503933,0.09674263923822513,543
ykuK,M2,2595.3082851637764,277.9444149951145,0.10709495152618252,1006
ykuK,M3,1523.208092485549,172.87546305329465,0.11349431762222255,661
ykuK,Y1,5881.976878612717,844.4308879718307,0.14356242899257918,2930
ykuK,Y2,5685.3911368015415,875.5558494798363,0.15400098751559282,3542
ykuK,Y3,5809.35260115607,948.2059349759048,0.16322058585103105,3593
ykvP,M1,887.3175,13.321082405234163,0.015012757446161226,49
ykvP,M2,1565.0708333333334,13.169358728249325,0.008414544854944897,52
ykvP,M3,739.8158333333333,9.466251858176193,0.01279541668569704,38
ykvP,Y1,1644.0125,13.420659652363856,0.008163356210712422,62
ykvP,Y2,1049.5675,13.305812550273629,0.012677424320278236,52
ykvP,Y3,2037.9966666666667,16.136975879875344,0.007918058034054036,73
ykvQ,M1,1025.7052932761087,61.005393279532015,0.05947653159191607,222
ykvQ,M2,1715.5393419170243,51.99214272929611,0.030306587239904186,215
ykvQ,M3,828.9127324749643,44.70764113393488,0.05393528097999772,159
ykvQ,Y1,1637.4792560801145,12.355668119909314,0.007545541767342429,45
ykvQ,Y2,1047.1244635193134,13.079992577842619,0.012491344662010533,53
ykvQ,Y3,2042.7796852646638,9.852935182267128,0.004823298005820229,38
ykvU,M1,1811.7892376681614,302.66026749572734,0.16705048313746587,1290
ykvU,M2,3253.3609865470853,402.67095780167307,0.12377075875279459,2091
ykvU,M3,1902.6920777279522,397.3133211902554,0.2088164058919593,1719
ykvU,Y1,3374.747384155456,683.2330642297161,0.20245457998945834,2598
ykvU,Y2,2851.7780269058294,602.4755382391121,0.21126312516433696,2863
ykvU,Y3,4355.585949177877,706.0248335091842,0.1620964071762715,3364
ykzD,M1,2024.7463768115942,282.82495841697744,0.13968414101441542,1053
ykzD,M2,2504.659420289855,265.16582048949266,0.10586901290507833,920
ykzD,M3,1931.0869565217392,293.66788128795883,0.1520738775103693,1020
ykzD,Y1,1793.304347826087,44.010550940622316,0.024541596073178327,183
ykzD,Y2,1116.4927536231885,32.192225197477924,0.028833348978763423,117
ykzD,Y3,2439.31884057971,40.22708995849867,0.01649111599898052,161
ykzE,M1,848.276836158192,2.2606252004405714,0.0026649616069664736,9
ykzE,M2,1608.8022598870057,2.155963052112672,0.001340104440345637,9
ykzE,M3,845.4915254237288,30.76045990687702,0.03638174834627825,96
ykzE,Y1,2673.858757062147,483.07853603998717,0.18066718549141347,1495
ykzE,Y2,1820.8531073446327,381.718111878795,0.20963696101519036,1196
ykzE,Y3,2546.830508474576,128.98618925485778,0.050645768858844885,406
ykzP,M1,845.8717948717949,3.083186346618305,0.00364498067592573,10
ykzP,M2,1607.2179487179487,4.291469214984494,0.002670122753673656,12
ykzP,M3,858.1794871794872,23.84262574289928,0.027782796138906808,86
ykzP,Y1,2894.6666666666665,293.3552802151472,0.10134337179242765,1007
ykzP,Y2,2129.397435897436,225.13570615726718,0.10572742427595888,750
ykzP,Y3,2611.474358974359,77.41021427292385,0.029642341310724664,257
ykzQ,M1,950.7236842105264,13.235513584556296,0.01392151453084601,68
ykzQ,M2,1647.907894736842,20.073550418033847,0.012181233236484637,100
ykzQ,M3,780.3333333333334,12.67844726152573,0.01624747620016112,59
ykzQ,Y1,1650.3859649122808,8.132177639584555,0.004927439891320686,31
ykzQ,Y2,1050.5219298245613,8.258193195226136,0.007861038366524405,29
ykzQ,Y3,2043.030701754386,7.933308215432839,0.0038831076834138466,38
ykzR,M1,1016.952380952381,36.49796308082845,0.03588954976106937,120
ykzR,M2,1720.2738095238096,30.70513324739801,0.017848980248032446,108
ykzR,M3,852.4642857142857,24.271758101143654,0.028472463313587597,78
ykzR,Y1,1637.718253968254,10.666064148938307,0.006512758908984513,34
ykzR,Y2,1059.920634920635,4.319146984181821,0.00407497207043736,20
ykzR,Y3,2040.8214285714287,6.649136266500722,0.0032580686254137904,26
ylaJ,M1,1197.3650793650793,130.40293450950418,0.10890824925231014,427
ylaJ,M2,1582.3587301587302,141.9334184518385,0.08969737123869555,540
ylaJ,M3,1005.5857142857143,259.3163228192367,0.2578759017111075,859
ylaJ,Y1,3181.663492063492,677.4619738480114,0.21292697217600418,2410
ylaJ,Y2,2005.0174603174603,392.0213906916757,0.19552018795367787,1374
ylaJ,Y3,3012.152380952381,282.72387719043246,0.09386108052775237,1169
ylbB,M1,1679.2326621923937,292.48900099335305,0.17418015238667497,1004
ylbB,M2,2365.5234899328857,364.66960137768405,0.1541602114414135,1381
ylbB,M3,1369.0290827740491,379.726691370047,0.2773693387145661,1346
ylbB,Y1,3677.5973154362414,1035.2355200031463,0.28149779086956545,3575
ylbB,Y2,3447.116331096197,803.4479983099732,0.23307829534562688,2963
ylbB,Y3,5461.568232662193,941.9507019043884,0.17246890669078815,3937
ylbC,M1,1715.433237271854,217.6595825038723,0.1268831556802689,1183
ylbC,M2,2368.716618635927,370.4048141541297,0.1563736291795997,1937
ylbC,M3,1599.509125840538,432.150592701674,0.27017700975890335,2047
ylbC,Y1,4434.540826128722,1017.4806747904399,0.22944442608248194,5149
ylbC,Y2,4268.344860710855,1110.8942574111377,0.2602634730001943,5454
ylbC,Y3,6089.697406340058,1144.6279340412311,0.1879613809463743,5534
ylmD,M1,2656.4336917562723,745.8972933405711,0.28078897495364513,2691
ylmD,M2,3900.126642771804,699.4632225727793,0.17934372050946365,2687
ylmD,M3,2250.8554360812427,557.179591781077,0.24754126046901131,2101
ylmD,Y1,4391.1756272401435,884.107264151175,0.2013372589032238,3520
ylmD,Y2,4189.439665471924,716.6962048202262,0.1710720912696312,3135
ylmD,Y3,5713.997610513739,555.1761843667858,0.09716073092947453,2491
ylmE,M1,3384.5079365079364,498.4486731630061,0.14727360151422628,2325
ylmE,M2,4055.655122655123,455.28107080252136,0.11225832992043508,2015
ylmE,M3,2565.1385281385283,375.9557160562966,0.14656351379553775,1548
ylmE,Y1,5246.236652236652,749.1871888351989,0.142804688102622,3269
ylmE,Y2,4465.219336219337,526.8831223852897,0.11799714251694456,2454
ylmE,Y3,5514.539682539683,419.0521305167777,0.07599040983304452,1894
ylmG,M1,3408.776556776557,649.6235543678903,0.19057381542842872,2762
ylmG,M2,5144.245421245421,771.2000211587185,0.1499150911373142,4164
ylmG,M3,3364.3443223443223,683.4962552978975,0.20315882971860255,3185
ylmG,Y1,5761.8351648351645,1291.7397120778196,0.2241889389619104,4516
ylmG,Y2,5400.84249084249,1027.6423263154109,0.19027444848796293,4075
ylmG,Y3,6822.322344322344,936.7647030857989,0.1373087719704993,4772
ylmH,M1,1267.7842377260981,144.93503459540003,0.11432153065363548,589
ylmH,M2,1703.1124031007753,101.10871290480115,0.059367022822872616,417
ylmH,M3,648.0142118863049,67.22679696254903,0.10374278176223714,283
ylmH,Y1,2333.4315245478037,294.8397285829069,0.12635456643196075,1172
ylmH,Y2,2221.2105943152455,200.22603227716783,0.09014275043960587,866
ylmH,Y3,3287.1795865633076,121.70349755146046,0.03702368378318493,563
yloC,M1,2480.1415525114157,795.3280268076193,0.3206784814367802,2634
yloC,M2,3411.6061643835615,536.4939718758262,0.1572555406531705,2348
yloC,M3,1473.324200913242,492.1439742037639,0.3340364421481082,1616
yloC,Y1,2033.7602739726028,389.47589642277586,0.19150531230605725,1335
yloC,Y2,1948.2431506849316,274.95020475695304,0.14112725337198825,1142
yloC,Y3,3223.442922374429,220.82699148200345,0.06850656171052642,956
ylxF,M1,1733.8081300813008,227.24693251549715,0.13106809719760698,803
ylxF,M2,1986.7252032520325,237.7453218142122,0.11966693804711966,812
ylxF,M3,734.5853658536586,131.91005515859086,0.1795707637128038,422
ylxF,Y1,1077.3918699186993,28.52898861023847,0.02647967690009698,128
ylxF,Y2,1132.5934959349593,12.690013385057219,0.011204384830571162,63
ylxF,Y3,1526.2081300813009,38.49382029488764,0.02522186819489494,141
ylxW,M1,957.3850574712644,127.56135950306454,0.13323934660103387,382
ylxW,M2,1484.587643678161,69.72223052825721,0.04696403801092937,317
ylxW,M3,533.9022988505748,64.91075618176833,0.12157796720769534,232
ylxW,Y1,1578.6364942528735,236.60548785284027,0.14987965165775502,790
ylxW,Y2,1677.5229885057472,168.3050657414133,0.10032951375011019,521
ylxW,Y3,2813.972701149425,133.08938134337524,0.0472959035064598,469
ylxX,M1,1886.800847457627,736.119733165163,0.39014172277749865,1938
ylxX,M2,2512.4717514124295,802.0390443245102,0.31922310922446395,2201
ylxX,M3,1010.3474576271186,347.2412930436971,0.3436850267918929,1010
ylxX,Y1,2106.3064971751414,78.49466409592321,0.03726649668564181,375
ylxX,Y2,2063.651129943503,79.32604043938365,0.03843965643628697,380
ylxX,Y3,3173.9576271186443,89.3901602413166,0.028163627478059946,400
ylyA,M1,798.4106666666667,11.437432368326192,0.014325249956988959,40
ylyA,M2,1172.3653333333334,10.775659506019172,0.009191383606832885,42
ylyA,M3,503.58933333333334,29.105779666282345,0.05779665640180824,110
ylyA,Y1,1695.824,244.88205380973685,0.14440298864135478,780
ylyA,Y2,1281.472,129.01226422652854,0.10067505511359479,427
ylyA,Y3,2470.528,86.11196939292049,0.034855694569306844,288
ymaG,M1,539.6739130434783,14.09972948469232,0.026126386960557774,42
ymaG,M2,2122.8478260869565,18.781965111210678,0.008847532489331305,66
ymaG,M3,1116.268115942029,23.488036368275182,0.021041572390028726,81
ymaG,Y1,1099.2391304347825,166.1123411472577,0.15111574592650756,574
ymaG,Y2,967.9166666666666,131.39097911934212,0.13574616869841633,491
ymaG,Y3,774.0652173913044,76.46324907102773,0.09878140414152485,285
ymfJ,M1,3957.3798449612405,1398.1047215265528,0.35329050439944465,5261
ymfJ,M2,4433.643410852713,1518.7502992826703,0.3425512966525588,5725
ymfJ,M3,5108.3178294573645,3125.7673460614787,0.6118975855489235,6725
ymfJ,Y1,5126.589147286822,3083.528551610592,0.6014776029482503,6608
ymfJ,Y2,4968.81007751938,3295.5453294202775,0.6632463865605304,6867
ymfJ,Y3,4986.926356589147,3271.904039720481,0.6560963218150125,6756
ymxH,M1,4819.453488372093,1607.2790841196447,0.3334982043083372,6245
ymxH,M2,5280.589147286822,2439.5049558803994,0.4619759060660537,6476
ymxH,M3,5445.887596899225,2686.823863541804,0.4933674843145175,6099
ymxH,Y1,5687.643410852713,2487.5881879788662,0.43736711468800005,5430
ymxH,Y2,5736.019379844961,2475.886349879936,0.4316384213379099,5325
ymxH,Y3,6016.945736434109,2240.8799057307424,0.3724281394398582,5246
yndA,M1,2498.719298245614,767.8266406906446,0.30728807402646086,2189
yndA,M2,5701.716791979949,658.6809473834537,0.11552326630988691,2439
yndA,M3,3990.097744360902,1012.2823249950637,0.2536986284172349,2928
yndA,Y1,6137.917293233083,1868.5997917115947,0.3044354790788211,5005
yndA,Y2,6678.318295739348,1104.8891740240194,0.16544422189773728,3703
yndA,Y3,7480.0,662.4016301293271,0.08855636766434855,2490
yndD,M1,796.4069097888676,64.42401754572042,0.08089334328201601,288
yndD,M2,2153.079334612924,58.6913199607703,0.027259246334887934,271
yndD,M3,1459.638515674984,89.98274397581109,0.06164727979529929,399
yndD,Y1,1981.0467050543825,353.7617143927849,0.1785731318147159,1659
yndD,Y2,1401.5483045425465,143.71610740683704,0.10254095912430558,676
yndD,Y3,1256.9065898912347,178.71874047223517,0.1421893575143881,763
yndE,M1,741.7774725274726,31.810923502799884,0.04288472578495801,134
yndE,M2,2023.3663003663003,46.57266657700647,0.02301741734483528,155
yndE,M3,1310.8296703296703,76.75093528172142,0.05855141748692548,258
yndE,Y1,1423.260989010989,208.6838565564874,0.14662374516531917,771
yndE,Y2,1045.253663003663,176.4195034209749,0.16878152133331167,574
yndE,Y3,834.5613553113553,149.53398091227962,0.1791767375287728,560
yndF,M1,696.8304526748972,44.009332105791856,0.06315644205395282,180
yndF,M2,2014.39670781893,62.613250191405406,0.0310828795283325,236
yndF,M3,1240.8773662551441,87.76754684798567,0.07073023429612565,310
yndF,Y1,1079.856790123457,180.78942095540785,0.1674198121537382,689
yndF,Y2,790.9777777777778,125.29472470754192,0.15840486070234833,502
yndF,Y3,731.3374485596707,167.732468316623,0.22935030695742842,637
yneF,M1,1697.675799086758,286.30254400757104,0.16864382714390092,1059
yneF,M2,3784.4200913242007,470.82391842736115,0.12441111374150217,1753
yneF,M3,2231.4383561643835,281.88165190026,0.1263228496191963,1061
yneF,Y1,1935.0730593607307,337.4725325625411,0.17439782489350986,1198
yneF,Y2,2251.37899543379,488.6834848489601,0.2170596269398,1752
yneF,Y3,2665.89497716895,603.59541474354,0.2264138009609549,2158
ynzB,M1,3495.3756613756614,530.8461046775129,0.15187097356757068,1947
ynzB,M2,5206.111111111111,585.9715004083221,0.11255455135364205,2152
ynzB,M3,4880.2328042328045,681.4974038625164,0.13964444550092545,2539
ynzB,Y1,7016.396825396825,672.3500198102209,0.0958255407357458,3129
ynzB,Y2,6631.338624338624,1329.1524141507543,0.2004350085927511,4638
ynzB,Y3,6610.883597883598,1069.360858622076,0.16175762933784224,4111
yoaR,M1,787.2938596491229,44.91386127703042,0.057048407943950434,156
yoaR,M2,1866.719298245614,30.59688217887441,0.016390724737045396,128
yoaR,M3,1618.421052631579,99.00046189443897,0.06117101710550701,363
yoaR,Y1,3124.3015350877195,395.4022616194791,0.12655701032018907,1347
yoaR,Y2,2188.372807017544,174.49505399881207,0.07973735253849422,704
yoaR,Y3,2031.5405701754387,147.45264918919815,0.07258169064104121,622
yobW,M1,1779.5238095238096,525.8084420972054,0.2954770480075278,2235
yobW,M2,3307.6465201465203,673.8247434715305,0.20371727733520986,2902
yobW,M3,2936.25641025641,739.784283091559,0.25194812023482543,3136
yobW,Y1,4769.2032967032965,1582.6104798944307,0.3318395927865787,6438
yobW,Y2,3785.3864468864467,1357.1418641305004,0.3585213513000174,5685
yobW,Y3,5079.869963369963,1704.1012437981772,0.33546158781349666,6887
yodH,M1,772.2991452991453,20.550525033544073,0.026609540044983417,82
yodH,M2,2030.403133903134,23.87505855443636,0.011758777434774876,100
yodH,M3,2159.363247863248,24.208685317171543,0.011211029613070767,107
yodH,Y1,1409.3333333333333,38.547301287110336,0.0273514436758115,150
yodH,Y2,1402.1581196581196,19.224236097192826,0.013710462342064647,107
yodH,Y3,1248.840455840456,23.59411091728956,0.018892814375885175,109
yodI,M1,691.4960317460317,17.81232350515717,0.025759111675855817,52
yodI,M2,2032.5714285714287,24.0825037981127,0.011848293968708807,90
yodI,M3,2015.1349206349207,14.901724905961688,0.007394901826854606,49
yodI,Y1,1279.484126984127,22.975384065124704,0.017956755836651135,69
yodI,Y2,1339.1468253968253,24.333470748059824,0.018170875879012862,84
yodI,Y3,1223.7460317460318,13.710109980023022,0.011203394842033962,57
yodL,M1,4968.987301587302,2174.1708310033982,0.43754807550199964,7080
yodL,M2,5929.387301587301,1806.6366565403887,0.30469196303920826,5712
yodL,M3,7451.695238095238,948.0303630394799,0.1272234481883897,5392
yodL,Y1,5448.771428571428,1928.8405559464672,0.3539954981103282,6223
yodL,Y2,5503.203174603174,1990.2888029374456,0.3616600622928957,6240
yodL,Y3,6049.647619047619,1742.0807036357362,0.2879639961426361,6189
yodQ,M1,1088.4645308924485,143.0889012629777,0.13145940653266577,529
yodQ,M2,2279.1014492753625,145.50377741547746,0.06384260668244505,578
yodQ,M3,2976.9938977879483,338.9010888951784,0.11384003479046378,1392
yodQ,Y1,3862.3119755911516,789.4241313042586,0.20439160179012525,3285
yodQ,Y2,3289.08466819222,446.3418123327815,0.1357039594174097,1948
yodQ,Y3,2378.316552250191,345.2206768846771,0.14515337605419024,1482
yodR,M1,1187.8700305810398,218.66585566986373,0.18408230702049497,862
yodR,M2,2231.321100917431,141.60095651647921,0.06346059133230914,615
yodR,M3,3228.2308868501527,452.8233940976232,0.14026982888434344,1876
yodR,Y1,4226.073394495413,1184.5675469632909,0.28029980466175186,4663
yodR,Y2,3170.8119266055046,601.892965747137,0.1898229789968938,2314
yodR,Y3,2290.5489296636088,274.7867109225232,0.11996544032040324,1149
yodS,M1,1343.8072463768117,361.52377355350495,0.26902948657871095,1199
yodS,M2,2479.1246376811596,303.2384933717195,0.12231676002193766,1138
yodS,M3,3570.08115942029,863.9587720091741,0.241999756708462,3048
yodS,Y1,4546.221739130435,1661.4281819810512,0.36545251800648776,5427
yodS,Y2,3546.4521739130437,1014.1724782113272,0.285968181291536,3572
yodS,Y3,2900.7623188405796,705.375737010613,0.24316909125203617,2546
yodT,M1,1564.7760299625468,293.43277957081716,0.18752382063127623,1441
yodT,M2,2752.0644194756555,214.43684912769055,0.07791854275291518,1321
yodT,M3,4066.9498127340826,690.4032096768698,0.16975946138187858,3378
yodT,Y1,5019.860674157303,1298.9865205512172,0.2587694370161541,5928
yodT,Y2,3941.4756554307114,766.3969875644261,0.19444417638567826,4026
yodT,Y3,3329.9940074906367,534.8239001409379,0.1606080668427274,2856
yokU,M1,1662.5985663082438,137.51950861508956,0.08271359749843163,485
yokU,M2,3546.9534050179213,504.6995059897303,0.14229098845102542,1556
yokU,M3,4687.587813620072,454.3751722059041,0.09693155419631594,1451
yokU,Y1,7162.4982078853045,726.8399667237574,0.10147855477626061,2369
yokU,Y2,6887.706093189964,841.3770827176432,0.12215635675127491,2620
yokU,Y3,6860.745519713261,879.0241747273136,0.12812371078355514,2651
yosX,M1,883.0,0.0,0.0,0
yosX,M2,1971.0,0.0,0.0,0
yosX,M3,2203.0,0.0,0.0,0
yosX,Y1,1659.0,0.0,0.0,0
yosX,Y2,1493.0,0.0,0.0,0
yosX,Y3,1518.6892655367233,0.4634493442973005,0.0003051640350756755,1
yotB,M1,883.0,0.0,0.0,0
yotB,M2,1971.0,0.0,0.0,0
yotB,M3,2203.0,0.0,0.0,0
yotB,Y1,1659.0,0.0,0.0,0
yotB,Y2,1494.0,0.0,0.0,0
yotB,Y3,1518.0760869565217,0.2652974460336616,0.00017475899153746426,1
yotC,M1,883.0,0.0,0.0,0
yotC,M2,1971.0,0.0,0.0,0
yotC,M3,2203.0,0.0,0.0,0
yotC,Y1,1659.0,0.0,0.0,0
yotC,Y2,1494.0,0.0,0.0,0
yotC,Y3,1519.0,0.0,0.0,0
yotD,M1,883.0,0.0,0.0,0
yotD,M2,1971.0,0.0,0.0,0
yotD,M3,2203.0,0.0,0.0,0
yotD,Y1,1659.0,0.0,0.0,0
yotD,Y2,1494.0,0.0,0.0,0
yotD,Y3,1519.0,0.0,0.0,0
yotE,M1,883.0,0.0,0.0,0
yotE,M2,1971.0,0.0,0.0,0
yotE,M3,2203.0,0.0,0.0,0
yotE,Y1,1659.0,0.0,0.0,0
yotE,Y2,1494.0,0.0,0.0,0
yotE,Y3,1519.0,0.0,0.0,0
yotF,M1,883.0,0.0,0.0,0
yotF,M2,1971.0,0.0,0.0,0
yotF,M3,2203.0,0.0,0.0,0
yotF,Y1,1659.0,0.0,0.0,0
yotF,Y2,1494.0,0.0,0.0,0
yotF,Y3,1519.0,0.0,0.0,0
yotG,M1,883.0,0.0,0.0,0
yotG,M2,1971.0,0.0,0.0,0
yotG,M3,2203.9150943396226,0.2791805673380859,0.00012667482883306768,1
yotG,Y1,1659.0,0.0,0.0,0
yotG,Y2,1494.0,0.0,0.0,0
yotG,Y3,1519.0,0.0,0.0,0
yotH,M1,883.0,0.0,0.0,0
yotH,M2,1971.0,0.0,0.0,0
yotH,M3,2204.0,0.0,0.0,0
yotH,Y1,1659.0,0.0,0.0,0
yotH,Y2,1494.0,0.0,0.0,0
yotH,Y3,1519.0,0.0,0.0,0
yotI,M1,883.0,0.0,0.0,0
yotI,M2,1971.0,0.0,0.0,0
yotI,M3,2204.0,0.0,0.0,0
yotI,Y1,1659.0,0.0,0.0,0
yotI,Y2,1494.0,0.0,0.0,0
yotI,Y3,1519.0,0.0,0.0,0
yotJ,M1,883.0,0.0,0.0,0
yotJ,M2,1971.0,0.0,0.0,0
yotJ,M3,2204.0,0.0,0.0,0
yotJ,Y1,1659.0,0.0,0.0,0
yotJ,Y2,1494.0,0.0,0.0,0
yotJ,Y3,1519.0,0.0,0.0,0
yotK,M1,883.0,0.0,0.0,0
yotK,M2,1971.0,0.0,0.0,0
yotK,M3,2204.0,0.0,0.0,0
yotK,Y1,1659.8924731182797,0.3106180618614251,0.0001871314358561413,1
yotK,Y2,1494.8924731182797,0.3106180618614251,0.00020778622372316153,1
yotK,Y3,1519.8924731182797,0.3106180618614251,0.00020436844537044592,1
yotM,M1,883.0,0.0,0.0,0
yotM,M2,1971.0,0.0,0.0,0
yotM,M3,2204.0,0.0,0.0,0
yotM,Y1,1660.4659863945578,0.49926646003011166,0.00030067852284899297,1
yotM,Y2,1495.0,0.0,0.0,0
yotM,Y3,1520.0,0.0,0.0,0
yoyE,M1,874.1031746031746,33.36125402081388,0.038166265711092086,121
yoyE,M2,2179.4444444444443,43.165459442578495,0.01980571679751244,168
yoyE,M3,2334.9603174603176,85.47677118784036,0.03660737638608414,302
yoyE,Y1,1650.5238095238096,85.191240327697,0.05161466913480964,307
yoyE,Y2,1617.2936507936508,44.93925988893319,0.027786703958727746,187
yoyE,Y3,1613.9761904761904,87.27175619048484,0.05407251773939492,329
yozE,M1,2802.751111111111,556.8104081596541,0.19866566315940715,2251
yozE,M2,4144.3422222222225,784.1628630290829,0.1892128644261935,3149
yozE,M3,6054.497777777778,1145.7395113623452,0.18923774579084468,4836
yozE,Y1,7018.324444444444,1350.3784279712702,0.19240752385566912,4481
yozE,Y2,6563.8,1856.7663447317682,0.28287978682040404,5347
yozE,Y3,6505.0488888888885,1922.1594910949375,0.2954873243732465,5721
yozQ,M1,940.4761904761905,71.3591917236909,0.07587559626316501,249
yozQ,M2,1942.3673469387754,29.067787463488983,0.014965133917279149,119
yozQ,M3,2052.0442176870747,164.88484372434064,0.08035150622153146,587
yozQ,Y1,4660.690476190476,664.0052860550039,0.1424692949354028,2387
yozQ,Y2,2695.326530612245,349.7656292475568,0.12976744200566576,1252
yozQ,Y3,2805.887755102041,306.9293661777038,0.1093876138201194,1147
ypfB,M1,1844.7005649717514,19.675366743651185,0.010665886441007558,74
ypfB,M2,2877.508474576271,21.956858175871062,0.007630510342494936,76
ypfB,M3,3724.5649717514125,49.95335908857534,0.013411864061290796,170
ypfB,Y1,6189.977401129943,174.67541179682192,0.028219071004190736,627
ypfB,Y2,8620.723163841807,4.388411280816127,0.0005090537298799467,16
ypfB,Y3,7683.790960451977,125.8602956008422,0.01637997392805684,495
yphA,M1,1791.0966666666666,31.911563767057658,0.017816773578417128,141
yphA,M2,2674.2683333333334,65.42915727404366,0.02446619004477,259
yphA,M3,3763.885,69.5590579716966,0.01848065442267673,272
yphA,Y1,5798.458333333333,358.13453082256865,0.06176374998916126,1317
yphA,Y2,8599.893333333333,18.73892208453765,0.002178971454437146,62
yphA,Y3,7301.535,241.09499532262387,0.033019768490135826,1028
ypjB,M1,3254.8767295597486,712.1705106016753,0.21880106983283598,2330
ypjB,M2,3903.1987421383647,678.2316785745808,0.1737630398504925,2400
ypjB,M3,3732.296855345912,704.0336320736776,0.18863280691761247,2293
ypjB,Y1,4264.9496855345915,974.3340204259896,0.22845146889554957,3460
ypjB,Y2,8251.732075471698,18.42378035894642,0.0022327167424292856,71
ypjB,Y3,4759.732075471698,958.7565466704624,0.2014307804448106,3318
yppD,M1,3520.9959349593496,518.831052663483,0.14735349379762147,1920
yppD,M2,5400.768292682927,599.1692472990499,0.11094148366091114,2541
yppD,M3,6202.59756097561,1088.332034341367,0.17546391227906502,3784
yppD,Y1,4454.451219512195,680.1981911497594,0.1527007834703031,2419
yppD,Y2,8203.353658536585,11.759187759558886,0.001433461026920621,41
yppD,Y3,6352.918699186992,690.2648364096256,0.10865318274857845,2875
yppE,M1,4687.314516129032,1156.3368107737638,0.2466949479909686,4352
yppE,M2,5933.271505376344,1420.3059497080776,0.2393799016985973,5145
yppE,M3,6798.373655913979,1542.2939709695504,0.2268621951410235,5285
yppE,Y1,6300.806451612903,1559.398360091775,0.24749186823419952,5675
yppE,Y2,8187.830645161291,32.07581696674291,0.003917498829277636,111
yppE,Y3,6433.4005376344085,1428.2253698424856,0.2220016244111626,5267
yppG,M1,1904.5582010582011,41.15137416532061,0.021606782162107877,151
yppG,M2,2618.2830687830688,68.8317194407322,0.026288876195775104,257
yppG,M3,2889.846560846561,65.13086399222931,0.022537827743058327,237
yppG,Y1,2947.8571428571427,227.67299532510032,0.0772333882857137,908
yppG,Y2,8163.915343915344,27.388127449918397,0.003354778472847721,99
yppG,Y3,3341.669312169312,217.56259908345928,0.06510596314577403,846
ypqA,M1,1865.1404761904762,20.4440392200148,0.010961125706612443,76
ypqA,M2,2506.8166666666666,17.956649158614443,0.007163128200552271,70
ypqA,M3,2820.461904761905,24.82378904055161,0.008801320449902393,89
ypqA,Y1,2781.3738095238095,63.71135520916919,0.02290643386049465,227
ypqA,Y2,8163.983333333334,9.6545194300709,0.001182574612891693,41
ypqA,Y3,3015.1785714285716,46.08577680510517,0.015284592840307311,165
ypzA,M1,3066.107407407407,870.8626836072224,0.284028759561164,2507
ypzA,M2,3524.337037037037,971.6050537165527,0.2756844886019742,2870
ypzA,M3,5510.751851851852,1994.9480528907557,0.3620101406345064,5537
ypzA,Y1,5581.533333333334,2280.590322717859,0.4085956647607932,5413
ypzA,Y2,5367.470370370371,2298.243933836489,0.42818008768586896,5997
ypzA,Y3,5358.655555555555,2361.4479325545262,0.44067917933376194,6054
ypzF,M1,1714.6054421768708,115.86184249148776,0.06757347179791348,431
ypzF,M2,1973.7142857142858,122.18288560288046,0.06190505205704713,460
ypzF,M3,2374.625850340136,81.41052832222302,0.034283518100572334,336
ypzF,Y1,2207.8639455782313,294.8892441136415,0.13356314129057945,1058
ypzF,Y2,2014.7755102040817,344.9156695805069,0.17119310207695027,1220
ypzF,Y3,1764.8843537414966,249.27070384345956,0.14123911479809648,897
ypzG,M1,2951.3137254901962,275.91795287415835,0.09348987553952096,935
ypzG,M2,3614.7712418300653,316.1784659419762,0.08746845783300611,1143
ypzG,M3,7064.562091503268,1375.171519589587,0.19465771576182217,4474
ypzG,Y1,6178.699346405228,2664.7634068104217,0.4312822581925406,6174
ypzG,Y2,6302.078431372549,2598.6437341363176,0.4123470950789724,6379
ypzG,Y3,6545.437908496732,2298.864673537288,0.3512163289415819,6330
ypzI,M1,1783.8484848484848,72.40381720447061,0.04058854651583282,258
ypzI,M2,2651.7727272727275,111.55921926578827,0.042069675926007334,403
ypzI,M3,3847.628787878788,192.9522111978848,0.050148343781433256,660
ypzI,Y1,6132.30303030303,672.7526675877788,0.10970636386743178,2275
ypzI,Y2,8567.348484848484,29.56632725940873,0.003451047580438374,96
ypzI,Y3,7265.606060606061,430.20426104646,0.05921106339346101,1523
yqcK,M1,2999.7619047619046,252.70353632809983,0.08424119791872524,866
yqcK,M2,4939.088435374149,371.18500518003276,0.0751525327065569,1348
yqcK,M3,4843.678004535147,229.32319529751808,0.047344847259211335,795
yqcK,Y1,8459.818594104308,35.789520035655705,0.0042305304348485215,130
yqcK,Y2,9173.671201814059,33.6274145555189,0.003665644191484561,128
yqcK,Y3,7083.349206349207,307.40665331942716,0.043398489099461764,1256
yqfQ,M1,1891.5551075268818,78.45278509623385,0.0414752838995038,264
yqfQ,M2,3839.3279569892475,74.20090202074789,0.019326533927811498,253
yqfQ,M3,2704.555107526882,83.11139730202967,0.03073015486751497,311
yqfQ,Y1,6505.020161290323,347.5621591967286,0.0534298358158796,1194
yqfQ,Y2,8915.876344086022,24.384223206701325,0.0027349216460225575,92
yqfQ,Y3,6520.225806451613,330.91083985885336,0.05075143862831019,1114
